ATIVO;DESC ATIVO;COMPONENTE;PROJETO;MDO;CODIGO;DESC CODIGO;FATOR I;FATOR R;FILTRO
;;;;;90307;ALCA PREFORM DISTRIB ACO 1/0AWG(CA/CAA) 670,0MM;1.0;1.0;
;;;;;90308;ALCA PREFORM DISTRIB ACO 120MM2(CAL)/4/0AWG(CA/CAA) 865,0MM;1.0;1.0;
;;;;;90310;ALCA PREFORM DISTRIB ACO 336,4MCM(CAA) 1000,0MM;1.0;1.0;
;;;;;90306;ALCA PREFORM DISTRIB ACO 35,0MM2(CAL)/2AWG(CA/CAA) 610,0MM;1.0;1.0;
;;;;;90683;ALCA PREFORM DISTRIB ACO 4AWG(CA/CAA) 430,0MM;1.0;1.0;
;;;;;90557;ALCA PREFORM DISTRIB ACO-ZINC 9,80-10,85MM 710MM PRT;1.0;1.0;
;;;;;90303;ALCA PREFORM SERVICO ACO 10,0MM2 (CA) 345,0MM;1.0;1.0;
;;;;;90304;ALCA PREFORM SERVICO ACO 16,0MM2 (CA) 305,0MM;1.0;1.0;
;;;;;90313;ALCA PREFORM SERVICO ACO ALUM 25,0MM2/4 AWG(CAA) 445,0MM;1.0;1.0;
;;;;;90324;ALCA PREFORM SERVICO ACO ALUM COND CONC 10,0MM2 355,0MM;1.0;1.0;
;;;;;90323;ALCA PREFORM SERVICO ACO ALUM COND CONC 6,00MM2 325,0MM;1.0;1.0;
;;;;;91248;ALCA PREF DISTR ACO-ZN 3X2,25MM 3X2.18MM 510MM PRT;1.0;1.0;
;;;;;90013;ALCA PREFORMADA CABO ACO STD 9,53MM 965,0MM;1.0;1.0;
;;;;;90537;ANEL AMARRACAO SI P/ESPACADOR 45X90X140MM;1.0;1.0;
;;;;;90423;SUPORTE TRANSF ESP PST DT ACO GALV 360X76X10MM 3000DAN;1.0;1.0;
;;;;;90538;ANEL AMARRACAO SI P/ISOLADOR 15KV 45X110X160MM;1.0;1.0;
;;;;;90393;ARMACAO SECUND ACO CARB GALV 1 ESTRIBO 5,0X 125,0X 110,0MM;1.0;1.0;
;;;;;92017;ARMACAO SECUNDARIA ACO GALV 2 ESTRIBOS 310X50X5,0MM 325X16MM;1.0;1.0;
;;;;;10054;ARMACAO SECUND DE 2 ESTRIBOS;1.0;1.0;
;;;;;10064;ARRUELA QUAD 18X100MM GALV;1.0;1.0;
;;;;;90389;ARRUELA QUADR REG SAE1020 GALV 18,0MM 38,0MM ESP 3MM;1.0;1.0;
;;;;;90540;BRACO ANTI-BALANCO 15,0KV 305MM;1.0;1.0;
;;;;;90542;BRACO REDE COMP TIPO C 15KV SAE1010/20 580MM;1.0;1.0;
;;;;;90536;BRACO REDE COMP TIPO J 15/35KV SAE1010/20 1650MM;1.0;1.0;
;;;;;90544;BRACO REDE COMP TIPO L 15KV SAE1010/20 354MM;1.0;1.0;
;;;;;90515;FIXADOR PERFIL U ACO GALV 37X76X176MM 150 DAN;1.0;1.0;
;;;;;90447;PERFIL U ACO GALV 900MM 76X37X6MM 400 DAN;1.0;1.0;
;;;;;90452;GRAMPO ANCOR DIELETR SINGLE 24,2KV 16,0-18,6MM 50MM2 400DAN;1.0;1.0;
;;;;;90453;GRAMPO ANCOR DIELETR SINGLE 24,2KV 20,8-23,4MM 120MM2 400DAN;1.0;1.0;
;;;;;90588;ALCA ESTRIBO NORM PERF COBRE 400A 130X150MM 8,2MM 15KV;1.0;1.0;
;;;;;90259;CABO ALUM CA NU 1/0 AWG 1F POPPY;1.0;1.0;
;;;;;90258;CABO ALUM CA NU 2 AWG 1F IRIS;1.0;1.0;
;;;;;90263;CABO ALUM CAA NU 1/0 AWG 1F RAVEN;1.0;1.0;
;;;;;90262;CABO ALUM CAA NU 2 AWG 1F SPARROW;1.0;1.0;
;;;;;90265;CABO ALUM CAA NU 336,4 MCM 1F LINNET;1.0;1.0;
;;;;;90560;CABO ALUM CAA NU 4 AWG 1F SWAN;1.0;1.0;
;;;;;90264;CABO ALUM CAA NU 4/0 AWG 1F PENGUIN;1.0;1.0;
;;;;;90625;CABO ALUM PROT DUP 120MM2 15,0KV 1F 15 FIOS;1.0;1.0;
;;;;;90626;CABO ALUM PROT DUP 185MM2 15,0KV 1F 30 FIOS;1.0;1.0;
;;;;;90624;CABO ALUM PROT DUP 50MM2 15,0KV 1F 6 FIOS;1.0;1.0;
;;;;;90296;CABO CONCENTR ALUM XLPE 1X1X10MM2+10MM2 1F;1.0;1.0;
;;;;;91095;CABO COBR POTENC SUBT 0,6/1,0KV PVC/XLPE 1X6MM2 1F PRT;1.0;1.0;
;;;;;71;CABO ACO-COBRE ATERRAMENTO, AC;1.0;1.0;
;;;;;1091;Cabo de Cobre Isolado 10 MM;1.0;1.0;
;;;;;90272;CABO MULTIPLEX 0,6/1KV AL XLPE 1X1X10MM2+10MM2 1F;1.0;1.0;
;;;;;90273;CABO MULTIPLEX 0,6/1KV AL XLPE 1X1X16MM2+16MM2 1F;1.0;1.0;
;;;;;90274;CABO MULTIPLEX 0,6/1KV AL XLPE 2X1X10MM2+10MM2 2F;1.0;1.0;
;;;;;90283;CABO MULTIPLEX 0,6/1KV AL XLPE 2X1X25 MM2+25 MM2 2F;1.0;1.0;
;;;;;90284;CABO MULTIPLEX 0,6/1KV AL XLPE 2X1X35MM2+35MM2 2F;1.0;1.0;
;;;;;90285;CABO MULTIPLEX 0,6/1KV AL XLPE 3X1X10MM2+10MM2 3F;1.0;1.0;
;;;;;90290;CABO MULTIPLEX 0,6/1KV AL XLPE 3X1X120MM2+70MM2 3F;1.0;1.0;
;;;;;90286;CABO MULTIPLEX 0,6/1KV AL XLPE 3X1X16MM2+16MM2 3F;1.0;1.0;
;;;;;90287;CABO MULTIPLEX 0,6/1KV AL XLPE 3X1X25MM2+25MM2 3F;1.0;1.0;
;;;;;90288;CABO MULTIPLEX 0,6/1KV AL XLPE 3X1X35MM2+35MM2 3F;1.0;1.0;
;;;;;90289;CABO MULTIPLEX 0,6/1KV AL XLPE 3X1X70MM2+70MM2 3F;1.0;1.0;
;;;;;90267;CABO PROT SPL ALUM 120MM2 15,0KV 1F 15 FIOS;1.0;1.0;
;;;;;90268;CABO PROT SPL ALUM 185MM2 15,0KV 1F 30 FIOS;1.0;1.0;
;;;;;90266;CABO PROT SPL ALUM 50MM2 15,0KV 1F 6 FIOS;1.0;1.0;
;;;;;62119;CAIXA P/FIXAR DISJUNTOR;1.0;1.0;
;;;;;90687;LACO CA 4;1.0;1.0;
;;;;;90688;LACO CA 2;1.0;1.0;
;;;;;90689;LACO CA 1/0;1.0;1.0;
;;;;;90416;CANTONEIRA PERFILADO ABAS IGUAIS 6,00MM 65X65X900MM 15/35KV;1.0;1.0;
;;;;;90969;CAPA PROT BORR SILIC PARA-RAIOS MT 15/36,2KV 70X97MM;1.0;1.0;
;;;;;90887;CAPA PROTETORA CONECTOR CUNHA 131X80X25X47 MM SERIE VERMELHA;1.0;1.0;
;;;;;90888;CAPA PROTETORA CONECTOR CUNHA 166X100X27X50 MM SERIE AZUL;1.0;1.0;
;;;;;90486;CARTUCHO FERRAM CONECTOR CUNHA AMARELO 24,30MM;1.0;1.0;
;;;;;90487;CARTUCHO FERRAM CONECTOR CUNHA AZUL 14,80MM;1.0;1.0;
;;;;;90488;CARTUCHO FERRAM CONECTOR CUNHA VERMELHO 14,80MM;1.0;1.0;
;;;;;90298;CARTUCHO PORTA FUS BASE C 15KV 100A 285MM;1.0;1.0;
;;;;;90518;CHAPA ESTAI SAE1010/20 8,0MM 76X 60X 70MM;1.0;1.0;
;;;;;90561;CHAVE FUSIV DISTR PRC BSC 24,2KV 300A 1F MAN SEC;1.0;1.0;
;;;;;90547;CHAVE FUS DISTR PORC 15,0KV 315A 1F MAN SECO 7,1KA BASE C;1.0;1.0;
;;;;;90549;CHAVE FUS REL PORC 15,0KV 315A 1F MAN SECO 7,1KA 3 INT;1.0;1.0;
;;;;;90554;CHAVE SECC FACA PORC EXT 11,4-13,8-15KV 630A 1F MAN SECO CEN;1.0;1.0;
;;;;;90551;CHAVE SECC FACA 15,0KV 400A 1F MAN SECO;1.0;1.0;
;;;;;1092;Cabo de Cobre Isolado 120 MM;1.0;1.0;
;;;;;1093;Cabo de Cobre Isolado 16 MM;1.0;1.0;
;;;;;1094;Cabo de Cobre Isolado 185 MM;1.0;1.0;
;;;;;1095;Cabo de Cobre Isolado 25 MM;1.0;1.0;
;;;;;1096;Cabo de Cobre Isolado 35 MM;1.0;1.0;
;;;;;90464;CONEC CUNHA RML COBR TP A 5,60-9,36/2,25-5,10MM VL;1.0;1.0;
;;;;;1097;Cabo de Cobre Isolado 50 MM;1.0;1.0;
;;;;;1098;Cabo de Cobre Isolado 6 MM;1.0;1.0;
;;;;;2805;CABO DE COBRE ISOLADO 6,0MM - 1KV;1.0;1.0;
;;;;;90587;CONECTOR DERIV PERFURAT C/C/EST 15,0KV 50-185MM2/50-185MM2;1.0;1.0;
;;;;;32666;CONEC. PERFURACAO 10-35/1,5-MM;1.0;1.0;
;;;;;604909;CABO DE COBRE NU 70MM2;1.0;1.0;
;;;;;90485;CONECTOR COMPRESSAO H ALUM 120-240MM2/ 16-70MM2;1.0;1.0;
;;;;;90479;CONECTOR COMPRESSAO H ALUM 16-35MM2/ 16-35MM2;1.0;1.0;
;;;;;90480;CONECTOR COMPRESSAO H ALUM 25-70MM2/ 16-35MM2;1.0;1.0;
;;;;;90481;CONECTOR COMPRESSAO H ALUM 50-70MM2/ 50-70MM2;1.0;1.0;
;;;;;90482;CONECTOR COMPRESSAO H ALUM 95-120MM2/ 50-70MM2;1.0;1.0;
;;;;;90483;CONECTOR COMPRESSAO H ALUM 95-120MM2/ 95-120MM2;1.0;1.0;
;;;;;90797;CONECTOR CUNHA C-C ALUM 6,55-10,11MM/05,18-08,38MM VM;1.0;1.0;
;;;;;90787;CONECTOR CUNHA C-C ALUM 05,18-08,38MM/03,17-07,42MM VM;1.0;1.0;
;;;;;90791;CONECTOR CUNHA C-C ALUM 08,23-14,53MM/04,11-11,79MM AZ;1.0;1.0;
;;;;;90790;CONECTOR CUNHA C-C ALUM 09,25-14,53MM/06,55-14,53MM AZ;1.0;1.0;
;;;;;90798;CONECTOR CUNHA C-C ALUM 10,40-14,53MM/10,40-14,53MM AZ;1.0;1.0;
;;;;;90793;CONECTOR CUNHA C-C ALUM 15,24-17,37MM/06,55-14,27MM VM;1.0;1.0;
;;;;;90799;CONECTOR CUNHA C-C ALUM 15,24-17,37MM/10,60-15,24MM AZ;1.0;1.0;
;;;;;90796;CONECTOR CUNHA ALUM CN-02 15,24-17,37/11,68-17,37MM AZL;1.0;1.0;
;;;;;90794;CONECTOR CUNHA C-C ALUM 16,30-18,50MM/15,00-18,50MM AZ;1.0;1.0;
;;;;;90806;CONECTOR CUNHA C-C ALUM 16,90-18,30MM/04,66-06,35MM AZ;1.0;1.0;
;;;;;90800;CONECTOR CUNHA C-C ALUM 16,90-18,30MM/07,42-11,35MM AZ;1.0;1.0;
;;;;;90795;CONECTOR CUNHA C-C ALUM 16,90-18,30MM/11,80-14,31MM AZ;1.0;1.0;
;;;;;90346;CONECTOR CUNHA C-ESTRIBO ALUM 1/0AWG(CA/CAA)/ 2AWG AZ;1.0;1.0;
;;;;;90345;CONECTOR CUNHA C-ESTRIBO ALUM 2AWG(CA/CAA)/ 2AWG VM;1.0;1.0;
;;;;;90348;CONECTOR CUNHA C-ESTRIBO ALUM 336,4MCM(CA/CAA)/ 1/0AWG AM;1.0;1.0;
;;;;;90347;CONECTOR CUNHA C-ESTRIBO ALUM 4/0AWG(CA/CAA)/ 2AWG AZ;1.0;1.0;
;;;;;90356;CONECTOR DER PERF DUPLO TERMOPL 35-120MM2/ 35-120MM2;1.0;1.0;
;;;;;90353;CONECTOR DER PERF SIMPLES TERMOPL 16-120MM2/ 4-35MM2;1.0;1.0;
;;;;;20;CABO ISOL 750V COBRE PVC 25MM2 1F CL2 PT;1.0;1.0;
;;;;;90354;RELI;1.0;1.0;
;;;;;90355;CONECTOR DER PERF SIMPLES TERMOPL 35-120MM2/ 10-35MM2;1.0;1.0;
;;;;;90352;CONECTOR DER PERF SIMPLES TERMOPL 35-95MM2/ 1,5-6MM2;1.0;1.0;
;;;;;37;CORDOALHA ACO SM 6,4MM;1.0;1.0;
;;;;;90256;CORDOALHA ACO CARB CL A 7 FIOS MR 9,5MM 3160DAN;1.0;1.0;
;;;;;90255;CORDOALHA ACO CARB CL A 7 FIOS MR 6,4MM 1430DAN;1.0;1.0;
;;;;;602826;CABO POT 0,6/1KV COBRE CL2 PVC 2,5 MM2 2F;1.0;1.0;
;;;;;38;CORDOALHA ACO SM 9,5MM;1.0;1.0;
;;;;;22817;CRUZETA DISTR CONCR TIPO T 90X90MM 1200MM 250DAN CL2;1.0;1.0;
;;;;;90405;CRUZETA DISTR CONCR TIPO L 90X90MM 1700MM 300DAN CL 2;1.0;1.0;
;;;;;90400;CRUZETA DISTR CONCR TIPO T 90X90MM 1900MM 250DAN CL 2;1.0;1.0;
;;;;;90576;CRUZETA DISTR PEAD TIPO L 90X90MM 1700MM 300DAN CL 2;1.0;1.0;
;;;;;90575;CRUZETA DISTR PEAD TIPO T 90X90MM 1900MM 250DAN CL 2;1.0;1.0;
;;;;;90582;CRUZETA DISTR PRFV TIPO RETANG 90X112,5MM 3000MM 400DAN CL 2;1.0;1.0;
;;;;;37745;DEFENSA ARQUEADA DE CONCRETO ARMADO;1.0;1.0;
;;;;;50610;DISJUNTOR MONOF. 80 A;1.0;1.0;
;;;;;50947;DISJUNTOR MONOFASICO - 50A;1.0;1.0;
;;;;;50957;DISJUNTOR TRIFASICO - 60A;1.0;1.0;
;;;;;35796;ELETRODUTO ROSCAVEL PVC 3/4;1.0;1.0;
;;;;;90497;ELO FUSIVEL DISTRIBUICAO H 0,5A 500MM TP ELO 0,5H;1.0;1.0;
;;;;;90498;ELO FUSIVEL DISTRIBUICAO H 1A 500MM TP ELO 1H;1.0;1.0;
;;;;;90499;ELO FUSIVEL DISTRIBUICAO H 2A 500MM TP ELO 2H;1.0;1.0;
;;;;;90500;ELO FUSIVEL DISTRIBUICAO H 3A 500MM TP ELO 3H;1.0;1.0;
;;;;;90501;ELO FUSIVEL DISTRIBUICAO H 5A 500MM TP ELO 5H;1.0;1.0;
;;;;;90641;ELO FUSIVEL DISTRIBUICAO TIPO K 10A 500MM VERMELHO;1.0;1.0;
;;;;;90642;ELO FUSIVEL DISTRIBUICAO TIPO K 12A 500MM AZUL;1.0;1.0;
;;;;;90643;ELO FUSIVEL DISTRIBUICAO TIPO K 15A 500MM VERDE;1.0;1.0;
;;;;;90645;ELO FUSIVEL DISTRIBUICAO TIPO K 25A 500MM BRANCO;1.0;1.0;
;;;;;90509;ELO FUSIVEL DISTRIBUICAO TIPO K 30A 500MM;1.0;1.0;
;;;;;90510;ELO FUSIVEL DISTRIBUICAO TIPO K 40A 500MM;1.0;1.0;
;;;;;90639;ELO FUSIVEL DISTRIBUICAO TIPO K 6A 500MM AMARELA;1.0;1.0;
;;;;;90640;ELO FUSIVEL DISTRIBUICAO TIPO K 8A 500MM AZUL;1.0;1.0;
;;;;;90567;ESPACADOR LOSANGULAR AUTOTRAVANTE 15 KV 03 COND 340 X 460MM;1.0;1.0;
;;;;;90568;ESPACADOR LOSANGULAR AUTOTRAVANTE 25/35KV 3 COND 550X750MM;1.0;1.0;
;;;;;90803;ESPACADOR VERT PEAD 1,2KV 850,0MM TRAV 5 COND;1.0;1.0;
;;;;;90399;ESTRIBO ACO CARB 14,0X 70,0MM 400DAN BRACO TIPO L;1.0;1.0;
;;;;;1106;Condutores de cobre, por 100Kg.;1.0;1.0;
;;;;;90660;FECHO P/ FITA ACO 19 X0,80 MM;1.0;1.0;
;;;;;90391;FIO ALUMINIO 6 AWG 1F MOLE;1.0;1.0;
;;;;;1105;Condutores de cobre, por metro.;1.0;1.0;
;;;;;90392;FITA AMARRACAO CABOS LISA ALUMINIO 10,0MM 1,00MM;1.0;1.0;
;;;;;91119;FITA DE ACO INOX 19 X 0,80 MM;1.0;1.0;
;;;;;90414;FITA ISOLANTE AUTOFUSAO PT 35KV 19MM 5M 1UN;1.0;1.0;
;;;;;90415;FITA ISOLANTE PT 0,75KV 19MM 10M 1UN;1.0;1.0;
;;;;;90448;GANCHO OLHAL S/TRAVA SAE1045 5000DAN;1.0;1.0;
;;;;;90449;GRAMPO ANCORAGEM DIELETR 14-16,5MM(50MM2) 400DAN 15KV;1.0;1.0;
;;;;;90450;GRAMPO ANCORAGEM DIELETR 18,8-21,3MM(120MM2) 400DAN 15KV;1.0;1.0;
;;;;;90451;GRAMPO ANCORAGEM DIELETR 21,8-24,3MM(185MM2) 400DAN 15KV;1.0;1.0;
;;;;;90475;CONEC CUNHA RML C-C COBRE 2,54-4,93/1,27-4,65MM AM TP V;1.0;1.0;
;;;;;10114;HASTE ANCORA 16 X 1800 MM;1.0;1.0;
;;;;;90514;HASTE ANCORA ESTAI ACO CARB M16 2400MM;1.0;1.0;
;;;;;90462;HASTE ATERRAMENTO CIRC S/ROSCA 14,3X 2400MM;1.0;1.0;
;;;;;90463;HASTE ATERRAMENTO PERF L CHANFR 25X25X5X 2400MM;1.0;1.0;
;;;;;90253;ISOLADOR PILAR PORC VERT S/GRP 300,0MM 15KV 800DAN;1.0;1.0;
;;;;;90275;ISOLADOR PINO POLIMERICO CINZA 280,0MM 15KV;1.0;1.0;
;;;;;90295;ISOLADOR ROLDANA PORCELANA MARROM 80,0X 76,0MM 1350DAN);1.0;1.0;
;;;;;90277;ISOLADOR SUSP BASTAO POLIM GARF-OLH 370,0MM 380MM 15KV;1.0;1.0;
;;;;;90737;LACO PREFORM ROLDANA LIGA 70MM2 500,0MM C/ COXIM;1.0;1.0;
;;;;;90693;LACO PREFORM TOPO PESC 60MM 4AWG(CA/CAA);1.0;1.0;
;;;;;90771;LACO PREF DISTR LIGA-AL LAT DUPL 7,30-8,20MM 430MM VRM COX;1.0;1.0;
;;;;;90772;LACO PREF DISTR LIGA-AL LAT DUPL 9,15-10,25MM 430MM AMR COX;1.0;1.0;
;;;;;90775;LACO PREF DISTR LIGA-AL LAT DUPL 13,10-14,65MM 520MM VRM COX;1.0;1.0;
;;;;;90776;LACO PREF DISTR LIGA-AL LAT DUPL 16,20-18,15MM 550MM VRD COX;1.0;1.0;
;;;;;90756;LACO PREF DISTR ACO-ZN LAT DUPL 5,70-6,45MM 410MM LRJ COX;1.0;1.0;
;;;;;90757;LACO PREF DISTR ACO-ZN LAT DUPL 7,30-8,20MM 430MM VRM COX;1.0;1.0;
;;;;;90758;LACO PREF DISTR ACO-ZN LAT DUPL 9,15-10,25MM 430MM AMR COX;1.0;1.0;
;;;;;90761;LACO PREF DISTR ACO-ZN LAT DUPL 13,10-14,65MM 520MM VRM COX;1.0;1.0;
;;;;;90762;LACO PREF DISTR ACO-ZN LAT DUPL 16,20-18,15MM 550MM VRD COX;1.0;1.0;
;;;;;90695;LACO PREFORM TOPO PESC 60MM 1/0AWG(CA/CAA) 750,0MM C/COXIM;1.0;1.0;
;;;;;90694;LACO PREFORM TOPO PESC 60MM 2AWG(CA/CAA) 700,0MM C/COXIM;1.0;1.0;
;;;;;90698;LACO PREFORM TOPO PESC 60MM 4/0AWG(CA/CAA) 800,0MM C/COXIM;1.0;1.0;
;;;;;90511;LAMINA DESLIGADORA BASE C 15KV 300A;1.0;1.0;
;;;;;90438;LUVA EMENDA COMPR DST ALUM 125MM2-4/0AWG(CAA) 14,3MM 480MM;1.0;1.0;
;;;;;90439;LUVA EMENDA COMPR DST ALUM 198MM2-336,4MCM(CAA) 18,3MM 565MM;1.0;1.0;
;;;;;90434;LUVA EMENDA COMPR DST ALUM 25MM2-4AWG(CAA) 6,3MM 310MM;1.0;1.0;
;;;;;90435;LUVA EMENDA COMPR DST ALUM 39MM2-2AWG(CAA) 8,0MM 370MM;1.0;1.0;
;;;;;90436;LUVA EMENDA COMPR DST ALUM 63MM2-1/0AWG(CAA) 10,1MM 435MM;1.0;1.0;
;;;;;90428;LUVA EMENDA COMPRESS ALUM 21MM2-4AWG(CA) 67,00MM;1.0;1.0;
;;;;;90429;LUVA EMENDA COMPRESS ALUM 34MM2-2AWG(CA) 99,00MM;1.0;1.0;
;;;;;90430;LUVA EMENDA COMPRESS ALUM 54MM2-1/0AWG(CA) 184,00MM;1.0;1.0;
;;;;;90440;MANILHA SAPATILHA SAE1020 16,0MM 5000DAN;1.0;1.0;
;;;;;90496;CRUZETA DISTR PRFV TIPO T 90X90MM 1900MM 250DAN CL 2;1.0;1.0;
;;;;;90404;CRUZETA DISTR PRFV RETANG 90X112,5MM 2400MM 400DAN;1.0;1.0;
;;;;;90442;MAO FRANCESA PERFIL/BECO SAE 1020 48X 5X 1971MM;1.0;1.0;
;;;;;90837;MASSA CALAFETAR CINZA 500G;1.0;1.0;
;;;;;42821;MEDIDOR C/M 30/200A 0,5% 240V;1.0;1.0;
;;;;;42825;MEDIDOR MONOF.EN.AT.240V.15A.2FIOS.S/M;1.0;1.0;
;;;;;42826;MEDIDOR TRIF.EN.ATIV/REAT 240V;1.0;1.0;
;;;;;90619;PARA-RAIOS DISTR BT POLIM 220V 10KA OX MT S/CENT RSC;1.0;1.0;
;;;;;90208;PARA RAIO BAIXA TENSAO POLIMERICO 220V;1.0;1.0;
;;;;;90210;PARA RAIO DISTR POLIM 13,8KV OX ZN 10KA S/CENTELHADOR;1.0;1.0;
;;;;;90372;PARAFUSO ABAU SAE1020 RP MG M16X 45MM;1.0;1.0;
;;;;;90373;PARAFUSO ABAU SAE1020 RP MG M16X 70MM;1.0;1.0;
;;;;;90375;PARAFUSO ROSC TOT SAE1010 RT MG M16X 200MM;1.0;1.0;
;;;;;90376;PARAFUSO ROSC TOT SAE1010 RT MG M16X 250MM;1.0;1.0;
;;;;;90377;PARAFUSO ROSC TOT SAE1010 RT MG M16X 300MM;1.0;1.0;
;;;;;90378;PARAFUSO ROSC TOT SAE1010 RT MG M16X 350MM;1.0;1.0;
;;;;;90379;PARAFUSO ROSC TOT SAE1010 RT MG M16X 400MM;1.0;1.0;
;;;;;90380;PARAFUSO ROSC TOT SAE1010 RT MG M16X 450MM;1.0;1.0;
;;;;;90382;PARAFUSO ROSC TOT SAE1010 RT MG M16X 500MM;1.0;1.0;
;;;;;90383;PARAFUSO ROSC TOT SAE1010 RT MG M16X 550MM;1.0;1.0;
;;;;;90384;PARAFUSO ROSC TOT SAE1010 RT MG M16X 600MM;1.0;1.0;
;;;;;90385;PARAFUSO ROSC TOT SAE1010 RT MG M16X 650MM;1.0;1.0;
;;;;;90280;PINO CURTO P/ISOLADOR 16,0MM 25,0MM 155X 45X 200MM 15KV;1.0;1.0;
;;;;;90251;PINO ISOLADOR ACO CARBONO 16,0MM AUTO-TRAVANTE M20 169MM;1.0;1.0;
;;;;;90252;PINO ISOLADOR ACO CARBONO 16,0MM AUTO-TRAVANTE M20 85MM;1.0;1.0;
;;;;;90249;PINO ISOLADOR SAE1020 16,0MM 25,0MM 150X 140X 294MM;1.0;1.0;
;;;;;90247;PINO TOPO SAE1020 D 25,0MM 40X 389MM 15KV;1.0;1.0;
;;;;;640861;RADIO QR4 10W HDPLX 400-450MHZ - REMOTO;1.0;1.0;
;;;;;91072;COBERTURA SINALIZACAO ESTAI DISTR 2400MM 0-32MM LRJ/AMR;1.0;1.0;
;;;;;22125;PLACA CONCRETO QUADRADA P/ESTA;1.0;1.0;
;;;;;90387;PORCA OLHAL STD SAE1045 GALV MG M16 78,0MM;1.0;1.0;
;;;;;90388;PORCA QUADR PESADA ACO CARB GALV DIN557 MG M16;1.0;1.0;
;;;;;22758;POSTE CONCRETO DT 9M 150DAN;1.0;1.0;
;;;;;692898;POSTE DISTR CONCR DT 14M 600DAN 390X532MM 110X140MM CL2;1.0;1.0;
;;;;;645570;POSTE CONCRETO DT 12/2000;1.0;1.0;
;;;;;645572;POSTE CONCRETO DT 13/2000;1.0;1.0;
;;;;;645573;POSTE CONCRETO DT 15/2000;1.0;1.0;
;;;;;692926;POSTE DISTR CONCR DT 16M 1500DAN CL2;1.0;1.0;
;;;;;690841;POSTE DISTR CONCR DT 15M 600DAN 490X672MM 170X224MM CL2;1.0;1.0;
;;;;;690842;POSTE DISTR CONCR DT 15M 1000DAN 440X602MM 140X182MM CL2;1.0;1.0;
;;;;;695544;POSTE DISTR CONCR DT 16M 600DAN CL2;1.0;1.0;
;;;;;91046;POSTE CONCR DUPL T 11M 1500DAN 390X532MM 170X224MM CL IV;1.0;1.0;
;;;;;91047;POSTE CONCR DUPL T 12M 1500DAN 410X560MM 170X224MM CL IV;1.0;1.0;
;;;;;91043;POSTE CONCR DUPL T 13M 1500DAN 430X588MM 170X224MM CL IV;1.0;1.0;
;;;;;692904;POSTE DISTR CONCR DT 15M 1500DAN 490X672MM 170X224MM CL4;1.0;1.0;
;;;;;690844;POSTE DISTR CONCR DT 15M 600DAN 490X672MM 170X224MM CL4;1.0;1.0;
;;;;;601772;POSTE DUP T CONCRETO 18M 600DAN 470X644MM 110X140MM;1.0;1.0;
;;;;;90193;POSTE CONCR DUPL T 10M 150DAN 200X280MM 100X120MM CL II;1.0;1.0;
;;;;;90194;POSTE CONCR DUPL T 10M 300DAN 310X420MM 110X140MM CL II;1.0;1.0;
;;;;;90195;POSTE CONCR DUPL T 10M 600DAN 310X420MM 110X140MM CL II;1.0;1.0;
;;;;;90196;POSTE CONCR DUPL T 11M 1000DAN 360X490MM 140X182MM CL II;1.0;1.0;
;;;;;90197;POSTE CONCR DUPL T 11M 1500DAN 390X532MM 170X224MM CL II;1.0;1.0;
;;;;;90198;POSTE CONCR DUPL T 11M 300DAN 330X448MM 110X140MM CL II;1.0;1.0;
;;;;;90199;POSTE CONCR DUPL T 11M 600DAN 330X448MM 110X140MM CL II;1.0;1.0;
;;;;;90200;POSTE CONCR DUPL T 12M 1000DAN 380X518MM 140X182MM CL II;1.0;1.0;
;;;;;90201;POSTE CONCR DUPL T 12M 1500DAN 410X560MM 170X224MM CL II;1.0;1.0;
;;;;;90202;POSTE CONCR DUPL T 12M 300DAN 350X476MM 110X140MM CL II;1.0;1.0;
;;;;;90203;POSTE CONCR DUPL T 12M 600DAN 350X476MM 110X140MM CL II;1.0;1.0;
;;;;;90204;POSTE CONCR DUPL T 13M 1000DAN 410X560MM 140X182MM CL II;1.0;1.0;
;;;;;90205;POSTE CONCR DUPL T 13M 1500DAN 430X588MM 170X224MM CL II;1.0;1.0;
;;;;;90206;POSTE CONCR DUPL T 13M 600DAN 370X504MM 110X140MM CL II;1.0;1.0;
;;;;;91024;POSTE DIST PRFV BS/CIRC TP/QUAD 2P 12M 600DAN 391MM 188MM;1.0;1.0;
;;;;;91023;POSTE DIST PRFV BS/CIRC TP/QUAD 2P 12M 300DAN 386MM 181MM;1.0;1.0;
;;;;;91022;POSTE DIST PRFV BS/CIRC TP/QUAD 2P 11M 300DAN 373MM 168MM;1.0;1.0;
;;;;;91021;POSTE DIST PRFV BS/CIRC TP/QUAD 2P 11M 600DAN 383MM 178MM;1.0;1.0;
;;;;;91020;POSTE DIST PRFV BS/CIRC TP/QUAD 2P 11M 1000DAN 393MM 188MM;1.0;1.0;
;;;;;91019;POSTE DIST PRFV BS/CIRC TP/QUAD 2P 12M 1000DAN 400MM 195MM;1.0;1.0;
;;;;;91018;POSTE DIST PRFV BS/CIRC TP/QUAD 2P 13M 300DAN 391MM 188MM;1.0;1.0;
;;;;;91017;POSTE DIST PRFV BS/CIRC TP/QUAD 2P 13M 600DAN 400MM 195MM;1.0;1.0;
;;;;;91016;POSTE DIST PRFV BS/CIRC TP/QUAD 2P 13M 1000DAN 420MM 200MM;1.0;1.0;
